Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Calidad_Aire,Calidad_Aire_Cod
39.119919224715446,67.41973564452327,48.84009546169993,54.53980173339246,27.759574093954168,18.37938317055431,2.2540499338122704,Regular,3
32.5422916464606,71.2882914524823,48.26545842628127,60.05770835353941,31.30783351114677,7.307833511146773,1.961912486663992,Regular,3
33.16208093691802,50.1497353285798,36.68747794404832,43.02433832144951,34.47301496434852,5.625573454743762,1.3438095510695445,Regular,3
36.2016589335358,74.67828576867967,48.24038708449169,64.4222672091656,42.195852666160505,29.07966821329284,2.8655465581668813,Regular,3
28.13517183103445,66.09992013245443,36.364868102738335,42.583812924645,26.63241408448277,17.97829743154165,1.4559512344726122,Regular,3
34.69263645718404,97.16769653314115,51.333968418484815,68.36627188534366,31.83396841848481,12.573395124331146,2.261757638122692,Regular,3
31.03884524133036,44.28395142156926,36.46182373303197,42.09762941930904,21.317568355957373,8.707598887633209,1.1625167243590582,Regular,3
25.733647237687908,54.63341180942198,42.433411809421976,47.79038650351774,23.690504217650705,6.595428680024799,1.21431430200372,Regular,3
34.5316695217388,81.50729345108674,54.1920211583854,65.26652015139724,28.330298740683094,11.753989420807295,2.2048066750776245,Regular,3
33.30364613122923,62.56554691968439,40.04481769343854,49.672552291860455,23.015690364825574,10.510077722840547,1.5582630014701004,Regular,3
40.989298296356914,78.06866754147474,36.88276477913131,44.36527200746127,50.96945598507745,22.05691984342761,2.3701045994404044,Regular,3
29.995014164850364,76.89222946096697,37.27800566594014,47.49149575054489,30.316274788488133,13.870968837329205,2.0461730877452013,Regular,3
27.223877761615075,54.82247237541088,40.985113949320514,47.30814571844184,23.378933010793308,6.610956490850222,1.2589889501643532,Regular,3
25.37049986925623,49.56303867273994,44.303250457603205,59.0046540372409,32.25838463549904,6.722826887876677,1.7622826887876677,Regular,3
28.86930860916188,53.44971337680365,42.50634066198851,47.32910622534099,23.107133244737074,8.733069139083812,1.5663760529921933,Regular,3
29.681077931532936,49.93783517283556,41.47026724185859,52.0432382766481,26.26216482716444,10.583781724463844,1.4635135861953936,Regular,3
32.89786690257962,69.11031765836354,39.37118012232976,48.077579414590886,33.94484117081823,10.202133097420376,1.2797866902579624,Regular,3
35.79337884555813,73.66423205406204,44.65563140926356,57.84525598197932,44.12825940025322,7.22737200901034,1.6069761109390166,Regular,3
25.963543468518488,79.0419960172531,36.34211811561728,47.49987790163581,21.673889849876524,9.73152753753087,1.6341996017253095,Regular,3
21.53028280014837,66.34973083530721,45.33351277646186,51.3751345823464,21.076749570503136,5.217833047002092,0.9842160135270116,Regular,3
30.85940935800352,72.03014011752155,49.60261263111873,57.19912912296042,28.89015520347669,5.23362362567986,1.3284929941239223,Regular,3
37.91301486473064,60.25731857147587,37.60481366800224,50.44729895758137,31.32524517368126,19.68536285704826,1.6817828532732886,Regular,3
35.6067211773994,71.37478659027867,42.255821983405575,53.4055222520743,29.766866487554186,13.399400537337453,2.326626702489164,Regular,3
26.94940905878224,98.3477511477902,41.25019698040592,56.23251805579476,40.4,6.580269203584973,1.8638279710394536,Regular,3
34.37410602597487,75.34964241038995,45.39394823792072,56.84085821506413,45.66460665142894,15.661874218182406,3.2172932234802443,Regular,3
39.35076537220046,88.05695105154665,52.72541403697147,68.37691343050116,26.581505663703933,15.379240897973784,2.265921581727679,Regular,3
28.93585751330623,84.50358182066623,38.9075725399187,49.6127506482859,24.012750648285905,11.642631909374431,1.5965738774394758,Regular,3
24.135270802510515,83.53533686206406,49.81763540125525,60.27795574843093,28.31035337695244,9.635270802510515,1.54,Regular,3
26.5791418536786,67.63629961124285,54.03359127054286,64.01814980562142,30.2023214348857,1.7127331242214507,1.7568730164342845,Regular,3
41.50196773646461,83.1711369627753,40.82638498561685,49.8258746704736,36.42237598857921,15.777113696277528,1.3934329455583707,Regular,3
27.18432893528742,78.32611844118763,43.05472803527478,43.77736401763738,15.095646926468728,2.4592018000252964,0.9697388155881236,Regular,3
27.97561431641642,74.40897147172036,52.004485735860186,63.95332856893921,35.7667143106079,13.828799953531906,1.8077714252522792,Regular,3
28.49381866022857,52.40109163929623,36.47672785185564,41.02545542673683,27.72654706603307,5.876727851855636,1.1769454872787968,Regular,3
40.97767623366763,89.74519908109241,46.75290470791546,71.14776762336676,28.492966704459175,20.27645235395773,2.6110153386242847,Regular,3
32.99547222270452,66.73861574017806,46.0591203711742,60.76285030786494,27.88335493886108,5.771237655017641,1.394846913537376,Regular,3
39.7882395033361,79.10465615511956,45.86661470425938,74.76306253348721,46.14814597100299,14.85895837054135,2.244924995535038,Regular,3
39.82661834550249,83.23431392216817,40.54517870560797,56.285106223861696,42.82295176153532,17.24676330899502,1.807460384915324,Regular,3
40.51179396206866,89.31398925250993,36.002155271104364,48.14623828040158,38.08385547638572,15.533346673112296,1.944518065451785,Regular,3
32.50964927757394,67.06206159696742,53.78167298207734,70.1887535252768,32.01478674632294,23.260777229780185,1.6579417077664862,Regular,3
37.87536998084114,76.5099161166717,43.79322273791831,61.28462627209077,33.527109048326786,21.827768873748862,2.057718918458699,Regular,3
36.13253828459566,83.62462672285358,43.52611983143927,54.91873181458319,27.83843319286605,10.036940084280369,1.1842834992550757,Regular,3
38.13563479520105,73.22115004250206,36.90620775115671,65.73770404558663,47.19631903787524,20.61701154173093,2.04887386707794,Regular,3
29.46242367499891,48.445990582559006,36.12876664476727,41.32876664476726,25.553038326746066,2.791190319766176,0.9547752518605764,Regular,3
27.924073668934213,69.83937732712742,52.59103266929225,63.25185266213157,21.04025432820152,7.369590003580337,1.525009865998337,Regular,3
36.99292806230096,53.284704008900135,37.76652772854581,51.13001592434883,25.938239977749657,9.70172817355268,1.020534376414636,Regular,3
27.930523066548048,59.23848560564754,35.95706486354635,44.93450433609779,26.023028788704924,16.37743947255144,1.315971904324618,Regular,3
42.59189186981132,79.04273192707802,36.98440466927588,42.851278312493626,37.77030677865885,28.98184804428863,2.738334548439572,Regular,3
32.57461512268517,71.33376487889862,38.44220609862327,56.976032195662754,37.53382609703949,16.781639269432233,1.5823906586196372,Regular,3
38.7465711706288,96.43896007222394,48.038771712308325,66.04860591032212,35.339148432139545,16.12709113451683,2.059016580198621,Regular,3
31.92535372745871,72.42798403938015,47.76534042694216,60.41065425285122,29.30404522175627,8.11996009845035,1.967734308704547,Regular,3
40.12251537354945,98.19470343232844,41.58225352173309,61.7478159099773,26.40238444764127,13.904768895282542,1.9067946835885468,Regular,3
39.28526314979352,88.76880382726021,39.11004784075266,49.975215309040856,19.98545456411189,7.118373209178507,1.5437799068838798,Regular,3
29.89248058127981,72.81828524177266,52.769894562758346,64.62634572788156,22.0,8.948931746403021,1.5973654272118445,Regular,3
41.45389049141653,74.94194779089922,39.21944397311279,52.82444482150977,30.453890491416526,14.246109508583473,2.304388879462256,Regular,3
33.846229035053405,84.77492648659863,46.306953822682175,62.25710084948493,22.93731621649656,8.921449575257537,1.8032027336083551,Regular,3
35.78960644586089,71.55195609112972,46.0,58.50778932582142,45.912986102890976,9.342870490932365,2.307534742772562,Regular,3
33.80816635572511,68.0128777147973,41.78555183217863,47.79340409729894,34.48303910734014,9.300942271814437,1.3702512724838498,Regular,3
58.35605923769647,68.47425630336438,44.59242756559429,54.5053058647716,44.10833225819008,23.065911143455292,2.945377976634335,Regular,3
25.787216062414718,66.96489318821882,42.80064900019494,52.38754056251218,22.587216062414715,6.589487563096988,1.398591806202485,Regular,3
29.62572956087098,64.57378035317116,39.80242815752607,49.79708175651608,21.31601693076673,13.683983069233271,1.9322811317387056,Regular,3
35.42049515099524,84.1,45.5889641494641,62.29369379969377,31.39527034977033,5.7229709059714144,1.275450190750255,Regular,3
35.276995574501655,81.09356194536069,42.37330531292125,56.20798229800662,26.87115929470814,12.210128316219723,1.8438969021511584,Regular,3
33.32154565271412,78.85570167235161,52.18418302687359,67.47277968217037,37.53673210749436,19.066474498708672,2.225759322739012,Regular,3
26.76863569307128,66.65210193399068,53.98723238283811,64.96383808580947,29.305829072604936,2.7862009174949955,1.654944526402399,Regular,3
30.5085710765772,63.10057181576508,44.46247540435574,45.99047589714767,18.845905066966427,4.436571569369121,1.3399428184234918,Regular,3
43.15669322233639,91.64278220372272,43.90516158014543,69.93140989555012,31.36754095656813,20.244880499486246,2.845616864839551,Regular,3
33.214718289747886,74.30999397355103,44.098243447548604,46.78413076344776,29.806480868648247,10.22883097384873,1.4269412473699878,Regular,3
32.40552495915871,47.15312133780876,36.64527624795794,42.21104991831743,24.0645301143556,8.714972463242843,1.421533132147225,Regular,3
38.909049830922825,66.7296176284747,49.08930474527303,54.022213221356026,26.647717290320355,16.769107799774304,2.3844055590658897,Regular,3
37.63431931477128,94.64171417555592,40.11183177725543,47.11478972156929,32.43136137045743,13.25680685228714,1.5687428736666107,Regular,3
26.3187935270533,56.72444886899095,45.53683300851492,57.28346860972176,30.86203592309755,4.459396763526651,1.3296983817633257,Regular,3
24.91240360397888,47.606665801156325,36.9595347025676,40.79658868433943,19.69891517150141,6.149457585750706,0.9358449874069016,Regular,3
27.715504630798428,50.91589120328628,43.95271296262902,48.93899212944596,15.801085185051608,7.111550463079842,1.1071473148582271,Regular,3
35.624845436435464,75.47524288560142,40.650397449165936,66.66894320445567,46.51233439618086,14.524403826251088,2.710700625744075,Regular,3
24.98632661896958,86.89845488202299,44.593935868473295,52.5992274410115,29.40606413152671,14.62502908509533,1.4430320657633533,Regular,3
37.282934451105234,66.77488033533157,53.5761676829203,69.26763490847291,39.96038948161426,23.19146722555261,1.4209820122036114,Regular,3
23.94620121521081,86.13955792999205,44.5537987847892,52.29019208038188,29.49050609680191,15.350948166809856,1.4971204273985694,Regular,3
34.170484127405686,97.88634391506288,52.218208113249496,67.14786860871604,34.149927688563885,10.206900353904675,2.242951587259432,Regular,3
30.245188713304717,55.14851025236052,51.85196425321888,61.61070404635193,26.40582652875537,9.717479586266094,1.4895122482403436,Regular,3
24.787266026370844,85.90318349340728,46.2713485593344,54.430587074717394,26.810174409899613,12.841385414294756,1.3981522969234017,Regular,3
27.760631718301987,50.48808422910693,44.76319982348415,50.087031365270285,14.91658960374852,6.752336916427726,1.1176168458213864,Regular,3
34.81222349034949,83.13350816214584,52.62518433976701,64.86796655599022,30.309274054077363,5.938882548252559,1.6494625613893288,Regular,3
33.234905563572006,60.6290412923746,36.9290412923746,46.47682297882282,27.53748078814725,10.125752245752428,1.971616516949838,Regular,3
42.31494137571027,95.04572462220167,37.91377152163347,57.72241206356541,26.337173866605063,12.101080067741492,1.8657515581022788,Regular,3
40.6416078923733,89.52129759735388,49.12073342459133,72.6423131083265,28.8423131083265,21.620592381400687,2.3759238366770545,Regular,3
27.42707219672632,70.40949537871775,50.7179790152794,57.10666749986388,32.553534848567345,5.572525606002855,1.4914748939154685,Regular,3
35.0632326245399,75.13897968906853,44.4632326245399,65.45662868940315,45.47132243731178,8.835298000669239,2.866840019057432,Regular,3
35.23354185294376,83.05963658089848,48.47140303672019,63.590050639685884,31.857759904404663,5.350312779415636,1.3973279713214002,Regular,3
27.93476419196574,66.91108058766127,42.18891941233872,52.656925367288295,22.78891941233872,11.038782056814474,1.6402770146915318,Regular,3
38.093627815813285,54.654947021563565,43.261766894879685,53.25824503593928,21.56416953099659,9.09670198562429,1.4226160270440982,Regular,3
32.04583721706288,89.35237207528485,50.72291860853144,69.72470931618372,24.944046509410605,24.389883726473485,2.5790779080299626,Regular,3
37.63463841997166,71.81749824187557,49.94750527437331,68.61071847172485,36.98321788568337,28.98250175812444,2.1936070675089527,Regular,3
29.304332287946547,57.9185400205854,53.92259937276793,55.944379938243806,26.114207732638853,7.455074190228162,1.33,Regular,3
26.59771127850857,52.02637601898662,49.13738417087955,55.63095346196948,29.702288721491435,5.4165122278394,1.6684632132906316,Regular,3
36.60486030568416,98.19712207237288,46.454167633179,65.13611175545267,27.9770838165895,15.053869116655642,2.146706468869781,Regular,3
38.043527298969735,55.63452107216142,43.93911817525757,53.83902418556558,21.1,8.569700072166766,1.5078142360823146,Regular,3
36.3888966670684,76.69306041691776,48.26945183371498,62.39585025087378,43.82777233305213,16.47500350018078,2.551664099867428,Regular,3
33.65832948218083,98.13749422327125,51.832741121143634,64.96548224228728,35.1303414631648,8.908929396675537,2.294464698337769,Regular,3
27.072929103291557,56.50151586265668,52.42403917139508,60.43909048240599,26.76616137911444,7.815051311010908,1.353687034619893,Regular,3
36.031525762793926,71.83798035411161,45.431525762793925,61.45141616298875,45.86744235750661,7.426871617754286,2.219844149405876,Regular,3
32.3279415884176,63.56910982006546,40.96910982006546,53.24852570424154,29.06029205791196,15.29559111892325,2.12984836856456,Regular,3
32.17899215327596,66.07338564482696,50.32633071775865,61.30308689163888,34.712881721464946,10.936692822413482,1.616022028594764,Regular,3
35.05125791413327,109.5991310244874,44.87864000527027,65.36069518041008,33.90428414538211,18.87950898078286,2.3219652409794964,Regular,3
25.65613971237917,75.27348856931019,36.56612091445518,40.12307925515158,31.964483657820736,14.274307197627415,2.020573039822056,Regular,3
25.164348027506666,47.17332139268854,36.8688347100976,40.56479981469387,19.92062626420586,6.26031313210293,0.9489460974303464,Regular,3
30.147229502013708,70.33904904430158,47.14907650067124,61.34907650067123,23.866754024164496,9.26306002684944,1.8543535504698647,Regular,3
