PM10,"PM2,5",NO2,O3,HUMEDAD,LLUVIA,TEMPERATURA,VEL.VIENTO,DIR. VIENTO,ICA_PM2.5,ICA_PM10,ICA_NO2,ICA_O3,Calidad_Aire
15.272000000000002,8.092,9.23648,8.2387,82.58400000000002,0.0,21.860000000000003,1.7119999999999995,250.124,Buena,Buena,Buena,Buena,Buena
15.932,7.840000000000001,15.92932,4.23468,83.936,0.0,21.952,1.816,225.616,Buena,Buena,Buena,Buena,Buena
18.2,9.24,14.0712,3.47012,85.07600000000001,0.044,22.016,1.7160000000000004,228.048,Buena,Buena,Buena,Buena,Buena
21.052,11.02,15.56852,4.38,86.388,0.0,22.08,1.48,251.388,Buena,Buena,Buena,Buena,Buena
18.504,8.404,13.674320000000002,3.03,83.31599999999999,0.016,21.364,1.1,263.296,Buena,Buena,Buena,Buena,Buena
19.328,8.767999999999999,15.49636,3.36872,84.06800000000001,0.0,21.152,1.1,246.112,Buena,Buena,Buena,Buena,Buena
18.996,9.092,12.19504,4.54,85.748,0.0,20.888,1.396,221.388,Buena,Buena,Buena,Buena,Buena
20.804,8.572,11.74404,2.72,87.444,0.0,20.152000000000005,1.02,242.64,Buena,Buena,Buena,Buena,Buena
19.368,8.9,14.91908,11.81,85.9,0.004,21.192,0.9600000000000002,185.436,Buena,Buena,Buena,Buena,Buena
18.8,8.907999999999998,12.627999999999997,3.98,86.272,0.0,20.46,0.912,245.5,Buena,Buena,Buena,Buena,Buena
21.46400000000001,9.244,11.40128,9.54,86.42800000000001,0.004,20.46,0.716,273.396,Buena,Buena,Buena,Buena,Buena
17.351999999999997,8.132,10.67968,6.83,85.812,0.004,19.888,0.828,287.9,Buena,Buena,Buena,Buena,Buena
18.952000000000005,8.272,14.86496,4.6931600000000016,85.57600000000001,0.016,20.408,0.8039999999999999,226.156,Buena,Buena,Buena,Buena,Buena
21.864,10.028,13.22332,6.32024,81.18,0.004,21.856,0.988,252.26400000000004,Buena,Buena,Buena,Buena,Buena
23.096,10.9,17.06584,9.9,71.3,0.0,24.876,1.2,251.62000000000003,Buena,Buena,Buena,Buena,Buena
19.384,9.38,10.373,19.78082,60.25600000000001,0.0,26.948,1.004,241.536,Buena,Buena,Buena,Buena,Buena
16.924,7.636,8.55096,28.46398,54.612,0.0,26.54,1.06,235.02400000000003,Buena,Buena,Buena,Buena,Buena
15.932,7.760000000000001,7.73916,24.87,54.092,0.0,26.828,1.096,206.396,Buena,Buena,Buena,Buena,Buena
14.579999999999998,6.580000000000001,7.9376,21.52,59.15599999999999,0.016,25.324,1.404,256.876,Buena,Buena,Buena,Buena,Buena
12.012,5.32,6.20576,21.57,61.004,0.0,24.728,1.2279999999999998,287.348,Buena,Buena,Buena,Buena,Buena
11.724,5.36,6.62068,22.14,62.968,0.02,24.3,1.004,259.084,Buena,Buena,Buena,Buena,Buena
12.264,5.619999999999999,10.75184,15.73,67.36,0.0,23.704,1.16,237.44,Buena,Buena,Buena,Buena,Buena
11.98,5.612,9.95808,13.86986,71.9,0.008,23.092,1.228,245.636,Buena,Buena,Buena,Buena,Buena
11.823999999999998,5.499999999999999,11.816200000000002,10.16986,78.15599999999999,0.1,22.436,1.2559999999999998,229.04,Buena,Buena,Buena,Buena,Buena
11.864,5.5200000000000005,11.92444,9.45202,81.14,0.08,21.34,0.96,232.816,Buena,Buena,Buena,Buena,Buena
11.284,5.232,10.71576,7.47274,82.1,0.0279999999999999,20.388,0.948,209.81600000000003,Buena,Buena,Buena,Buena,Buena
13.883999999999997,6.2,11.23892,8.95184,80.696,0.1639999999999999,21.5,0.6759999999999999,203.092,Buena,Buena,Buena,Buena,Buena
17.42,6.056,13.169200000000002,9.03718,79.612,0.0479999999999999,21.74,0.584,208.18400000000003,Buena,Buena,Buena,Buena,Buena
14.268,6.843999999999999,9.14628,3.99694,82.164,0.184,20.636000000000003,1.076,190.88,Buena,Buena,Buena,Buena,Buena
13.576,6.331999999999999,7.72112,3.41708,83.944,0.0,20.94,1.084,196.376,Buena,Buena,Buena,Buena,Buena
13.691999999999998,6.708,7.88348,3.67986,83.41599999999998,0.1,20.572,1.2360000000000002,191.66800000000003,Buena,Buena,Buena,Buena,Buena
14.967999999999998,7.128,8.78548,3.92986,83.376,0.016,20.496,1.228,185.068,Buena,Buena,Buena,Buena,Buena
13.5,6.175999999999999,9.00196,4.45732,83.716,0.064,20.056,1.048,183.848,Buena,Buena,Buena,Buena,Buena
15.068,6.26,8.532919999999999,5.8302000000000005,83.98800000000001,0.004,19.88,0.8239999999999998,215.18400000000003,Buena,Buena,Buena,Buena,Buena
14.352,6.688,7.414439999999999,10.09464,82.864,0.0,20.132,0.912,227.74,Buena,Buena,Buena,Buena,Buena
15.484,6.908,10.9142,6.734639999999998,83.65600000000002,0.0,20.068,1.14,221.632,Buena,Buena,Buena,Buena,Buena
20.056,8.4,11.275,7.79386,81.06,0.0,21.204,1.0599999999999998,236.68,Buena,Buena,Buena,Buena,Buena
21.792,8.14,17.282320000000002,6.2801,75.44,0.004,23.299999999999997,0.876,230.624,Buena,Buena,Buena,Buena,Buena
25.508000000000003,10.136,18.47296,11.897299999999998,71.628,0.0,24.908,1.1119999999999997,273.648,Buena,Buena,Buena,Buena,Buena
26.452,10.504,18.887880000000003,17.99024,59.28,0.0,26.316000000000003,0.952,183.5,Buena,Buena,Buena,Buena,Buena
23.160000000000004,9.268,14.86496,27.04572,52.57600000000001,0.0,27.796000000000003,1.164,192.052,Buena,Buena,Buena,Buena,Buena
18.364,7.812,8.0278,23.54,52.212,0.008,27.72,1.2,273.672,Buena,Buena,Buena,Buena,Buena
14.724,6.5920000000000005,7.829359999999999,20.69,53.82800000000001,0.0,27.188,1.044,259.44,Buena,Buena,Buena,Buena,Buena
18.056,7.852000000000001,8.58704,20.52,51.91600000000001,0.064,27.756,1.412,263.584,Buena,Buena,Buena,Buena,Buena
22.14,9.448,8.496839999999999,21.12,49.88,0.0,28.78,1.216,283.412,Buena,Buena,Buena,Buena,Buena
18.244,8.288,8.3886,20.02,54.632000000000005,0.068,27.488,1.48,271.908,Buena,Buena,Buena,Buena,Buena
17.523999999999994,7.288000000000001,12.39348,17.54,63.6,0.0,24.72,1.392,268.428,Buena,Buena,Buena,Buena,Buena
18.512,8.14,16.19992,17.41,67.944,0.0,24.616,1.292,256.296,Buena,Buena,Buena,Buena,Buena
20.424,9.336000000000002,18.68944,14.78,73.4,0.0,24.124,1.16,271.356,Buena,Buena,Buena,Buena,Buena
22.612,9.692,19.08632,8.3,75.164,0.0239999999999999,23.984,1.292,286.124,Buena,Buena,Buena,Buena,Buena
19.076,8.36,15.49636,7.508100000000001,77.86,0.0,23.1,1.488,297.29600000000005,Buena,Buena,Buena,Buena,Buena
19.828,7.572,14.30572,10.78226,78.652,0.0,23.28,1.208,299.928,Buena,Buena,Buena,Buena,Buena
16.956,7.795999999999999,15.153600000000004,8.31922,80.032,0.0,23.164,1.28,276.208,Buena,Buena,Buena,Buena,Buena
19.292,8.479999999999999,22.1892,4.37148,80.47999999999999,0.0,22.624,1.072,248.856,Buena,Buena,Buena,Buena,Buena
22.536,10.924,15.65872,6.15,81.38399999999999,0.004,22.904000000000003,1.016,264.572,Buena,Buena,Buena,Buena,Buena
23.984,11.092,16.1458,4.76148,82.61600000000001,0.0,22.432,1.2080000000000002,243.348,Buena,Buena,Buena,Buena,Buena
21.732000000000003,10.032,12.88056,2.93518,84.98,0.016,21.632,1.2559999999999998,264.27599999999995,Buena,Buena,Buena,Buena,Buena
21.564000000000004,10.580000000000002,13.8908,1.97,84.624,0.004,22.14,1.2639999999999998,252.584,Buena,Buena,Buena,Buena,Buena
23.648,11.28,13.22332,4.78732,85.036,0.1039999999999999,21.548,1.668,242.06,Buena,Buena,Buena,Buena,Buena
24.748,11.8,10.13848,4.55226,86.316,0.0,23.136000000000003,1.152,272.528,Buena,Buena,Buena,Buena,Buena
28.792,12.7,13.87276,3.9544,80.16799999999999,0.0,23.976,1.284,227.26,Regular,Buena,Buena,Buena,Regular
31.512,12.952000000000002,14.432,4.859999999999999,75.52799999999999,0.0,25.028,1.1960000000000002,254.288,Regular,Buena,Buena,Buena,Regular
29.320000000000004,15.572,21.2872,17.23,63.972,0.0,29.808000000000003,1.148,220.388,Regular,Buena,Buena,Buena,Regular
26.288,13.24,15.676759999999998,32.24484,53.636,0.0,29.98,1.408,245.444,Regular,Buena,Buena,Buena,Regular
23.16,9.7,10.30084,27.76,48.17999999999999,0.0,29.408,1.228,243.392,Buena,Buena,Buena,Buena,Buena
23.588,9.051999999999998,7.97368,21.97,52.58,0.0,27.924,1.876,281.98400000000004,Buena,Buena,Buena,Buena,Buena
16.46,7.492000000000002,9.77768,21.170000000000005,55.356,0.0,26.576,1.568,271.648,Buena,Buena,Buena,Buena,Buena
17.976,7.775999999999999,6.295960000000001,21.34,55.004,0.068,27.440000000000005,1.368,250.896,Buena,Buena,Buena,Buena,Buena
20.252,9.212,8.208200000000001,19.41,59.94000000000001,0.0,26.316000000000003,1.608,293.25600000000003,Buena,Buena,Buena,Buena,Buena
19.916,8.568000000000001,18.65336,13.24,71.7,0.0439999999999999,24.432,1.7719999999999998,284.85600000000005,Buena,Buena,Buena,Buena,Buena
20.152,8.384,22.099,5.470219999999999,68.816,0.0,24.6,1.108,299.45199999999994,Buena,Buena,Buena,Buena,Buena
23.42,9.576,27.94396,4.135540000000001,68.748,0.0,24.592,1.132,282.804,Buena,Buena,Buena,Buena,Buena
23.224,10.148,28.286720000000003,4.55782,69.968,0.0,23.52,1.132,257.40400000000005,Buena,Buena,Buena,Buena,Buena
26.78,11.348,28.413,2.9434,73.672,0.0,24.7,1.1960000000000002,282.36,Buena,Buena,Buena,Buena,Buena
27.204,11.472,26.19408,3.28468,74.076,0.0,25.464,1.04,292.692,Buena,Buena,Buena,Buena,Buena
26.784,12.052,20.5656,3.98,76.364,0.0,24.228,1.028,263.644,Regular,Buena,Buena,Buena,Regular
25.932,11.852,19.77184,2.38,77.464,0.0,23.152,1.048,273.252,Buena,Buena,Buena,Buena,Buena
26.652000000000005,11.244000000000002,18.6714,1.6,77.55199999999999,0.0,24.096,1.524,229.16400000000004,Buena,Buena,Buena,Buena,Buena
23.836,11.028,19.393,1.5701200000000002,80.232,0.004,23.172,1.1880000000000002,262.28799999999995,Buena,Buena,Buena,Buena,Buena
25.540000000000003,11.192000000000002,19.465160000000004,4.91,80.412,0.0,22.328,1.232,258.86800000000005,Buena,Buena,Buena,Buena,Buena
22.896000000000004,11.484,11.960520000000002,4.0178400000000005,80.52000000000001,0.0519999999999999,21.508000000000003,1.372,276.6,Buena,Buena,Buena,Buena,Buena
16.772000000000002,7.904000000000001,14.77476,9.09,80.588,3.348,21.396000000000004,1.352,281.744,Buena,Buena,Buena,Buena,Buena
12.196000000000002,4.784000000000001,7.667,8.90668,85.61999999999999,2.356,18.884,1.428,250.176,Buena,Buena,Buena,Buena,Buena
13.616000000000003,5.279999999999999,12.82644,5.6467,86.668,0.1679999999999999,18.756,1.2360000000000002,206.316,Buena,Buena,Buena,Buena,Buena
16.46,6.715999999999999,22.53196,8.71,87.316,0.012,19.932,1.2679999999999998,171.02,Buena,Buena,Buena,Buena,Buena
20.408,7.976000000000001,14.9732,4.13428,83.35999999999999,0.032,20.816000000000003,1.2120000000000002,202.48,Buena,Buena,Buena,Buena,Buena
21.528,9.216,21.90056,6.659999999999999,72.27600000000001,0.0,23.128,1.356,271.896,Buena,Buena,Buena,Buena,Buena
28.284,12.136,16.34424,10.141,66.18799999999999,0.0119999999999999,26.08,1.2439999999999998,273.08,Regular,Buena,Buena,Buena,Regular
21.616000000000003,9.172,13.96296,20.19,62.52,0.0,25.98,1.736,238.46400000000003,Buena,Buena,Buena,Buena,Buena
16.76,7.080000000000001,12.050719999999998,18.86,59.36800000000001,0.0,25.688,1.784,267.832,Buena,Buena,Buena,Buena,Buena
16.888,7.684,7.7572,21.22,51.86800000000001,0.0,27.14,1.6720000000000002,237.17200000000005,Buena,Buena,Buena,Buena,Buena
14.216,5.819999999999999,11.0044,22.430000000000007,50.776,0.0,27.056,1.6040000000000003,257.03200000000004,Buena,Buena,Buena,Buena,Buena
13.796,5.488,5.66456,20.64,57.35999999999999,0.0,25.612,1.972,242.104,Buena,Buena,Buena,Buena,Buena
14.8,5.88,10.58948,18.9706,63.648,0.016,24.324,1.888,237.428,Buena,Buena,Buena,Buena,Buena
13.960000000000004,5.868,7.16188,16.14,64.724,0.004,24.108,1.872,238.876,Buena,Buena,Buena,Buena,Buena
15.432,6.868,16.45248,13.9725,70.308,0.008,23.04,1.86,241.76400000000004,Buena,Buena,Buena,Buena,Buena
16.459999999999997,7.116000000000001,19.82596,9.11338,76.12400000000001,0.0119999999999999,22.116,1.7439999999999998,240.956,Buena,Buena,Buena,Buena,Buena
15.667999999999996,7.331999999999999,19.55536,7.676679999999999,79.136,0.004,22.092,1.652,244.252,Buena,Buena,Buena,Buena,Buena
17.523999999999997,7.952,17.69724,7.047319999999999,79.096,0.004,21.984,1.416,258.78000000000003,Buena,Buena,Buena,Buena,Buena
18.712,8.783999999999999,14.594360000000002,8.63,79.156,0.004,22.612,1.5479999999999998,234.276,Buena,Buena,Buena,Buena,Buena
17.376,8.3,9.41688,5.05,81.868,0.0,21.912,1.884,235.468,Buena,Buena,Buena,Buena,Buena
19.728,9.336,13.36764,3.61012,82.772,0.008,22.364000000000004,1.652,228.264,Buena,Buena,Buena,Buena,Buena
19.328,9.456,16.30816,4.3,82.55199999999999,0.004,21.564,1.6920000000000002,238.144,Buena,Buena,Buena,Buena,Buena
21.844,9.752,17.24624,2.76012,83.62,0.0,21.104,1.484,246.66400000000004,Buena,Buena,Buena,Buena,Buena
25.424,12.776,16.03756,4.0200000000000005,86.268,0.0119999999999999,21.504,1.38,251.216,Regular,Buena,Buena,Buena,Regular
24.852,12.244000000000002,16.885440000000003,3.02392,86.84400000000001,0.0,22.732,1.5079999999999998,210.78000000000003,Regular,Buena,Buena,Buena,Regular
24.82,12.492,13.96296,1.75468,86.81199999999998,0.0,22.052,1.4400000000000002,234.46000000000004,Regular,Buena,Buena,Buena,Regular
23.048,10.936,12.32132,1.92784,86.256,0.004,20.988,1.392,222.392,Buena,Buena,Buena,Buena,Buena
33.384,15.760000000000002,10.824000000000002,3.8,81.796,0.0,24.29200000000001,1.5,231.104,Regular,Buena,Buena,Buena,Regular
30.972,13.704,21.32328,7.62744,68.91600000000001,0.0,25.776,1.5799999999999998,205.128,Regular,Buena,Buena,Buena,Regular
27.972,11.952,22.20724,18.645160000000004,57.672,0.0,28.26,1.664,243.336,Buena,Buena,Buena,Buena,Buena
34.08,16.788,15.785,30.510000000000005,51.35600000000001,0.004,33.196000000000005,1.596,254.228,Regular,Buena,Buena,Buena,Regular
29.48,12.34,13.6202,42.12494,42.16,0.0,31.036,1.552,229.992,Regular,Buena,Buena,Buena,Regular
27.316000000000003,11.82,8.73136,29.63,44.976,0.0,30.188,2.14,247.896,Buena,Buena,Buena,Buena,Buena
26.908,12.868,8.803519999999999,27.31,47.968,0.0,30.148000000000003,2.156,241.87600000000003,Regular,Buena,Buena,Buena,Regular
21.74,11.048000000000002,7.81132,26.75,49.484,0.004,28.928,1.996,231.136,Buena,Buena,Buena,Buena,Buena
19.656,9.104,10.824,24.44,52.424,0.0,28.844,2.172,262.384,Buena,Buena,Buena,Buena,Buena
17.776,8.744,7.288159999999999,21.55,56.46,0.0,27.716,1.936,242.70000000000005,Buena,Buena,Buena,Buena,Buena
21.532,10.467999999999998,9.471,18.67,60.57199999999999,0.004,28.176,1.6279999999999997,259.636,Buena,Buena,Buena,Buena,Buena
21.076,10.156,14.9732,18.12,60.28399999999999,0.004,27.828000000000003,1.42,257.456,Buena,Buena,Buena,Buena,Buena
21.58,9.52,19.17652,15.59682,67.656,0.0,26.144,1.684,240.648,Buena,Buena,Buena,Buena,Buena
24.764,10.592,20.0244,12.41782,72.11200000000001,0.0,25.236,1.576,255.604,Buena,Buena,Buena,Buena,Buena
21.952,9.536,21.41348,13.37,74.55199999999999,0.0,24.952,1.492,259.544,Buena,Buena,Buena,Buena,Buena
18.84,8.704,17.949800000000003,9.96,76.88399999999999,0.0,24.144,1.088,273.444,Buena,Buena,Buena,Buena,Buena
22.204,11.112,17.661160000000002,4.80758,77.936,0.06,23.844,1.128,232.128,Buena,Buena,Buena,Buena,Buena
27.232000000000006,14.16,19.71772,5.17468,80.96000000000001,0.0,24.304,1.124,240.492,Regular,Buena,Buena,Buena,Regular
23.148000000000003,11.852,15.08144,5.26,80.60400000000001,0.0,23.904000000000003,1.364,222.204,Buena,Buena,Buena,Buena,Buena
21.604,10.316,10.589480000000002,4.62,81.06400000000001,0.0,22.360000000000003,1.512,228.968,Buena,Buena,Buena,Buena,Buena
23.656,11.604,13.47588,3.2508600000000003,81.264,0.0,22.776,1.2199999999999998,209.676,Buena,Buena,Buena,Buena,Buena
23.9,12.124,13.11508,3.5905,82.548,0.004,22.46,1.252,219.136,Regular,Buena,Buena,Buena,Regular
20.492,9.832,11.65384,6.25,80.87199999999999,0.004,22.028,1.184,232.848,Buena,Buena,Buena,Buena,Buena
24.644,11.732,16.7772,3.92278,81.128,0.0,22.252,0.908,243.92,Buena,Buena,Buena,Buena,Buena
28.784,12.576,15.71284,2.34,77.31199999999998,0.0,24.044,0.996,237.31600000000003,Regular,Buena,Buena,Buena,Regular
31.616000000000003,13.264,23.1814,12.710719999999998,64.808,0.0,27.352,0.976,272.38800000000003,Regular,Buena,Buena,Buena,Regular
31.488,14.012,27.348640000000003,22.48698,56.58399999999999,0.0,27.312,1.168,172.55599999999998,Regular,Buena,Buena,Buena,Regular
28.008000000000003,12.98,19.2126,29.914120000000004,49.352,0.0,29.292,1.0639999999999998,188.08,Regular,Buena,Buena,Buena,Regular
27.5,12.0,15.02732,39.6973,44.6,0.0,29.112,1.004,259.868,Buena,Buena,Buena,Buena,Buena
26.792,12.56,10.66164,41.11,39.94,0.0,31.332,1.2079999999999995,253.76800000000003,Regular,Buena,Buena,Buena,Regular
21.268,9.868,10.13848,28.82,44.02,0.0,30.48,1.324,237.52800000000008,Buena,Buena,Buena,Buena,Buena
21.552,10.66,10.33692,25.0,48.052,0.004,29.432,1.384,233.12,Buena,Buena,Buena,Buena,Buena
19.296,9.308,10.31888,23.32,52.716,0.064,27.94,1.3159999999999998,270.43600000000004,Buena,Buena,Buena,Buena,Buena
21.204,10.132,13.674319999999998,23.67,57.336,0.0,28.0,1.016,254.15600000000003,Buena,Buena,Buena,Buena,Buena
19.312,8.448,12.19504,18.83,65.6,0.04,25.9,1.2680000000000002,268.52,Buena,Buena,Buena,Buena,Buena
18.148,8.02,15.46028,19.26782,70.328,0.0,24.648,1.42,261.092,Buena,Buena,Buena,Buena,Buena
23.928,11.776,18.34668,18.04432,70.96799999999999,0.0,25.688,0.908,249.38,Buena,Buena,Buena,Buena,Buena
27.172000000000004,12.076,27.2404,9.02468,72.388,0.0,26.028,0.876,247.0,Regular,Buena,Buena,Buena,Regular
27.328000000000003,12.504,25.68896,8.47468,74.21600000000001,0.0,24.964,0.8800000000000001,273.43600000000004,Regular,Buena,Buena,Buena,Regular
25.5,12.044,25.346200000000003,8.75252,75.58399999999999,0.0,24.768,0.748,235.3,Regular,Buena,Buena,Buena,Regular
30.808000000000003,14.504,30.23504,2.89,74.604,0.1079999999999999,25.024,0.736,209.772,Regular,Buena,Buena,Buena,Regular
27.356,13.552,23.452,3.09468,77.128,0.8800000000000001,24.004,0.6439999999999999,226.724,Regular,Buena,Buena,Buena,Regular
27.784,14.324000000000002,19.44712,3.43896,80.388,0.0,24.84,0.656,229.612,Regular,Buena,Buena,Buena,Regular
27.116,13.348,19.53732,4.12594,79.036,0.06,24.012,0.748,225.076,Regular,Buena,Buena,Buena,Regular
26.872,13.368,15.09948,7.066559999999999,78.33599999999998,0.0,23.232,0.7599999999999999,240.636,Regular,Buena,Buena,Buena,Regular
25.94,13.508,19.32084,3.87594,79.148,0.0,24.14,0.8480000000000001,248.292,Regular,Buena,Buena,Buena,Regular
22.576,11.444,12.77232,3.79962,79.836,0.008,23.848000000000003,0.884,226.848,Buena,Buena,Buena,Buena,Buena
22.384,11.032,13.8908,2.91,75.112,0.0,22.976000000000003,1.104,195.22,Buena,Buena,Buena,Buena,Buena
27.148000000000003,12.544,15.65872,3.2565599999999995,76.808,0.028,23.24,0.932,212.036,Regular,Buena,Buena,Buena,Regular
32.648,15.339999999999998,18.79768,4.41632,77.97600000000001,0.004,23.912,1.172,230.448,Regular,Buena,Buena,Buena,Regular
32.68,16.119999999999997,18.63532,6.64252,73.428,0.0,26.888,1.06,219.696,Regular,Buena,Buena,Buena,Regular
24.512,12.336,13.18724,21.70832,63.984,0.0,27.26,0.992,209.748,Regular,Buena,Buena,Buena,Regular
26.568,13.023999999999996,16.01952,17.35,65.696,0.0,28.192,1.028,225.092,Regular,Buena,Buena,Buena,Regular
24.16,11.676,17.80548,17.22,68.756,0.016,26.372000000000003,1.528,252.30000000000004,Buena,Buena,Buena,Buena,Buena
18.836,9.144,16.36228,10.69,76.70400000000001,0.1239999999999999,24.04,1.396,236.584,Buena,Buena,Buena,Buena,Buena
17.955999999999996,8.312,16.07364,18.69,67.64399999999999,0.028,24.932,1.052,282.376,Buena,Buena,Buena,Buena,Buena
17.056,6.928,9.66944,28.80552,51.448,0.0,26.616000000000003,1.028,215.87600000000003,Buena,Buena,Buena,Buena,Buena
18.056,8.172,10.17456,29.94552,48.776,0.004,27.196,1.14,221.748,Buena,Buena,Buena,Buena,Buena
19.904,8.492,13.56608,28.29098,50.47599999999999,0.0,26.404,1.028,243.98,Buena,Buena,Buena,Buena,Buena
20.668,9.068,17.87764,26.21042,57.496,0.0,26.104,0.936,251.028,Buena,Buena,Buena,Buena,Buena
22.931999999999995,10.072,30.50564,10.48554,63.67999999999999,0.004,25.416,1.264,275.80800000000005,Buena,Buena,Buena,Buena,Buena
19.58,9.424,18.16628,13.35306,66.56000000000002,0.0119999999999999,24.484,1.372,259.58399999999995,Buena,Buena,Buena,Buena,Buena
18.856,9.136,20.45736,6.36568,68.29199999999999,0.0,23.92,1.3199999999999998,270.012,Buena,Buena,Buena,Buena,Buena
22.856,10.34,26.0678,4.68568,69.356,0.0,23.499999999999996,1.3199999999999998,274.82,Buena,Buena,Buena,Buena,Buena
24.556,10.864,27.02392,5.814040000000001,71.10400000000001,0.0,23.292,1.524,224.76,Buena,Buena,Buena,Buena,Buena
28.344,11.864,23.28964,4.30998,73.05600000000001,0.0,23.360000000000003,1.352,283.872,Buena,Buena,Buena,Buena,Buena
23.916000000000004,10.648,16.48856,5.28492,75.3,0.0,22.964,1.2319999999999998,280.124,Buena,Buena,Buena,Buena,Buena
19.812,8.372,10.30084,4.62492,77.636,0.008,21.496,1.096,242.676,Buena,Buena,Buena,Buena,Buena
21.22,9.736,15.334,4.26544,78.82399999999998,0.008,22.216,1.2200000000000002,257.22400000000005,Buena,Buena,Buena,Buena,Buena
19.456,9.124,12.790360000000002,4.78544,80.308,0.0,21.832,1.2319999999999998,282.164,Buena,Buena,Buena,Buena,Buena
19.436,8.692,12.97076,5.5867,81.228,0.0,21.104000000000003,1.2320000000000002,279.408,Buena,Buena,Buena,Buena,Buena
20.716,9.292,14.7026,4.59544,82.148,0.0,20.424,1.1760000000000002,288.492,Buena,Buena,Buena,Buena,Buena
26.416000000000004,13.136,12.15896,5.57544,77.02,0.0,23.26,1.196,274.79200000000003,Regular,Buena,Buena,Buena,Regular
22.78,10.64,16.97564,13.68306,64.232,0.0119999999999999,24.372000000000003,1.336,256.672,Buena,Buena,Buena,Buena,Buena
